MGID,GHID,MXSineMax,MYSineMax,MXAcelMax,MYAcelMax,MZAcelMax,MXSineAvg,MYSineAvg,MXAcelAvg,MYAcelAvg,MZAcelAvg,MXSineMin,MYSineMin,MXAcelMin,MYAcelMin,MZAcelMin,MTime
1117,6,3.60E-03,6.52E-03,-2.70E-02,-1.85E-02,-6.30E-03,-5.48E-03,-2.84E-03,-2.85E-02,-2.01E-02,-8.31E-03,-0.016,-0.011733,-3.00E-02,-0.021852,-0.01,31:20.2
1118,7,2.83E-03,4.08E-03,-0.021481,-7.04E-03,-4.07E-03,-4.25E-03,-5.99E-03,-2.26E-02,-8.85E-03,-5.62E-03,-1.07E-02,-1.42E-02,-2.41E-02,-1.07E-02,-7.41E-03,31:30.3
1119,5,6.46E-03,2.11E-03,9.26E-03,-1.30E-02,3.70E-04,-2.44E-03,-0.006881,8.07E-03,-0.014959,-0.001343,-1.15E-02,-0.015068,6.67E-03,-0.017037,-2.96E-03,37:06.5
1120,8,4.28E-03,1.27E-02,-2.96E-03,5.41E-02,7.41E-04,-4.54E-03,2.34E-03,-4.54E-03,5.23E-02,-0.001085,-1.22E-02,-6.98E-03,-5.93E-03,5.07E-02,-2.59E-03,40:38.0
1121,6,0.00496,8.35E-03,-2.74E-02,-1.81E-02,-6.67E-03,-4.75E-03,-2.36E-03,-2.85E-02,-2.01E-02,-8.29E-03,-0.012905,-0.013665,-3.00E-02,-0.021852,-0.01,41:50.9
1122,7,1.84E-03,3.61E-03,-2.11E-02,-7.04E-03,-4.07E-03,-4.56E-03,-5.40E-03,-0.022636,-8.85E-03,-5.62E-03,-1.16E-02,-1.59E-02,-2.41E-02,-1.04E-02,-7.78E-03,42:00.3
1123,5,2.68E-03,2.69E-03,9.26E-03,-1.30E-02,7.41E-04,-6.43E-03,-8.56E-03,8.07E-03,-0.014971,-0.001343,-0.013564,-0.015736,6.67E-03,-1.67E-02,-2.96E-03,47:37.0
1124,8,4.66E-03,1.38E-02,-2.96E-03,5.44E-02,7.41E-04,-4.84E-03,2.33E-03,-4.54E-03,5.23E-02,-1.07E-03,-0.013058,-7.44E-03,-5.93E-03,5.07E-02,-2.96E-03,51:06.7
1125,6,0.001683,7.29E-03,-2.70E-02,-1.85E-02,-6.67E-03,-6.11E-03,-3.31E-03,-2.85E-02,-2.01E-02,-8.29E-03,-1.69E-02,-1.29E-02,-0.02963,-0.021852,-0.01,52:21.8
1126,7,0.003222,3.49E-03,-0.021481,-6.67E-03,-3.70E-03,-4.07E-03,-4.48E-03,-0.022647,-8.84E-03,-5.63E-03,-0.011212,-1.23E-02,-2.41E-02,-1.04E-02,-7.41E-03,52:30.2
1127,5,3.07E-03,-6.60E-05,9.26E-03,-1.33E-02,3.70E-04,-4.13E-03,-8.73E-03,0.008071,-1.50E-02,-1.33E-03,-0.012048,-0.01593,6.67E-03,-1.67E-02,-2.96E-03,58:07.5
1128,8,2.94E-03,1.11E-02,-0.003333,5.41E-02,7.41E-04,-5.12E-03,2.74E-03,-4.54E-03,5.23E-02,-1.08E-03,-0.015491,-6.23E-03,-5.93E-03,5.04E-02,-2.96E-03,01:35.2
1129,6,0.004901,0.010199,-2.70E-02,-1.85E-02,-6.67E-03,-5.25E-03,-0.00249,-2.85E-02,-2.01E-02,-8.29E-03,-0.017415,-1.41E-02,-3.00E-02,-0.021852,-0.01,02:52.4
1130,7,0.003702,4.10E-03,-2.11E-02,-7.04E-03,-3.70E-03,-3.63E-03,-0.00363,-2.26E-02,-8.83E-03,-5.63E-03,-0.011221,-0.010886,-2.41E-02,-1.07E-02,-7.41E-03,03:00.3
1131,5,0.003529,4.07E-04,9.26E-03,-1.33E-02,7.41E-04,-2.68E-03,-7.17E-03,8.07E-03,-1.50E-02,-1.35E-03,-0.010555,-1.55E-02,6.67E-03,-1.67E-02,-0.003333,08:37.9
1132,8,4.05E-03,0.013535,-2.96E-03,5.41E-02,7.41E-04,-4.39E-03,2.53E-03,-4.55E-03,5.23E-02,-1.08E-03,-0.014445,-8.70E-03,-5.93E-03,5.04E-02,-2.59E-03,12:03.7
1133,6,4.79E-03,7.45E-03,-2.70E-02,-1.85E-02,-6.30E-03,-3.94E-03,-2.35E-03,-2.85E-02,-2.01E-02,-0.008286,-1.16E-02,-0.012392,-3.00E-02,-0.021852,-0.01,13:23.1
1134,7,4.60E-03,2.38E-03,-0.021481,-7.41E-03,-3.70E-03,-3.46E-03,-4.14E-03,-2.26E-02,-8.82E-03,-5.61E-03,-0.011762,-1.18E-02,-2.37E-02,-1.04E-02,-7.41E-03,13:30.5
1135,5,4.43E-03,6.04E-04,9.26E-03,-1.30E-02,3.70E-04,-3.34E-03,-7.17E-03,8.07E-03,-1.50E-02,-1.34E-03,-0.010133,-0.015639,7.04E-03,-1.67E-02,-2.96E-03,19:08.4
1136,8,0.003686,1.47E-02,-2.96E-03,5.41E-02,7.41E-04,-5.49E-03,3.37E-03,-4.54E-03,5.24E-02,-0.001065,-1.52E-02,-6.15E-03,-6.67E-03,5.00E-02,-0.003333,22:32.3
1137,6,5.94E-03,8.32E-03,-2.70E-02,-1.81E-02,-6.30E-03,-4.18E-03,-2.94E-03,-2.85E-02,-2.01E-02,-8.30E-03,-1.58E-02,-0.013382,-0.02963,-0.021852,-0.01,23:53.8
1138,7,2.65E-03,3.73E-03,-2.11E-02,-7.04E-03,-3.70E-03,-0.003467,-3.69E-03,-2.27E-02,-8.83E-03,-5.62E-03,-1.13E-02,-1.10E-02,-2.41E-02,-1.04E-02,-7.41E-03,24:00.3
1139,5,4.41E-03,0.000301,9.26E-03,-1.33E-02,7.41E-04,-2.92E-03,-8.01E-03,8.06E-03,-1.50E-02,-0.001338,-8.67E-03,-1.61E-02,6.67E-03,-1.67E-02,-2.96E-03,29:38.9
1140,8,0.00314,0.013096,-0.003333,5.44E-02,7.41E-04,-4.96E-03,2.92E-03,-4.54E-03,5.24E-02,-0.001091,-0.014718,-6.52E-03,-5.93E-03,5.04E-02,-2.96E-03,33:01.0
1141,6,0.003326,7.97E-03,-2.74E-02,-1.81E-02,-6.67E-03,-4.80E-03,-0.003323,-2.85E-02,-2.01E-02,-8.30E-03,-0.01366,-1.36E-02,-3.00E-02,-0.021852,-1.04E-02,34:24.6
1142,7,2.05E-03,0.00415,-0.021481,-7.04E-03,-4.07E-03,-4.20E-03,-4.68E-03,-2.27E-02,-8.81E-03,-5.62E-03,-9.72E-03,-0.012439,-2.37E-02,-1.04E-02,-7.41E-03,34:30.4
1143,5,4.03E-03,-0.000562,9.63E-03,-1.30E-02,3.70E-04,-3.66E-03,-8.31E-03,8.07E-03,-0.014985,-0.001354,-9.40E-03,-0.016208,6.67E-03,-0.017037,-2.96E-03,40:09.2
1144,8,3.85E-03,0.013079,-2.96E-03,5.41E-02,7.41E-04,-3.67E-03,4.11E-03,-4.55E-03,5.24E-02,-1.08E-03,-1.31E-02,-7.73E-03,-5.93E-03,5.04E-02,-2.96E-03,43:29.5
1145,6,4.57E-03,5.04E-03,-2.74E-02,-1.81E-02,-6.30E-03,-0.004496,-4.10E-03,-2.85E-02,-2.01E-02,-8.28E-03,-1.42E-02,-1.58E-02,-3.00E-02,-0.021852,-1.04E-02,44:55.4
1146,7,0.001854,5.24E-03,-0.021481,-7.04E-03,-3.70E-03,-3.80E-03,-3.92E-03,-2.27E-02,-8.81E-03,-5.64E-03,-1.07E-02,-0.012227,-2.41E-02,-1.04E-02,-7.41E-03,45:00.3
1147,5,0.003509,-0.00133,9.26E-03,-1.33E-02,3.70E-04,-4.44E-03,-9.16E-03,8.07E-03,-0.01498,-1.34E-03,-0.013266,-1.55E-02,6.67E-03,-1.67E-02,-2.96E-03,50:39.8
1148,8,0.003993,0.012903,-0.003333,5.41E-02,7.41E-04,-3.81E-03,3.13E-03,-4.55E-03,5.24E-02,-1.09E-03,-1.20E-02,-7.22E-03,-5.93E-03,5.07E-02,-2.96E-03,53:58.1
1149,6,6.22E-03,0.007404,-2.74E-02,-1.85E-02,-6.67E-03,-3.14E-03,-2.46E-03,-2.85E-02,-2.01E-02,-8.30E-03,-0.012563,-1.24E-02,-3.00E-02,-0.021852,-1.04E-02,55:26.1
1150,7,0.003297,4.36E-03,-0.021481,-6.67E-03,-3.70E-03,-4.50E-03,-3.40E-03,-2.27E-02,-8.81E-03,-5.63E-03,-0.011082,-0.010876,-2.41E-02,-1.04E-02,-7.41E-03,55:30.1
1151,5,0.001846,-4.67E-04,9.26E-03,-1.33E-02,3.70E-04,-5.30E-03,-9.29E-03,8.07E-03,-1.50E-02,-0.001353,-1.38E-02,-1.75E-02,6.67E-03,-1.67E-02,-2.96E-03,01:10.0
1152,8,5.47E-03,1.51E-02,-0.003333,5.44E-02,7.41E-04,-4.07E-03,3.27E-03,-4.54E-03,5.24E-02,-0.00106,-1.45E-02,-7.35E-03,-5.93E-03,5.04E-02,-2.96E-03,04:26.7
1153,6,8.22E-03,9.80E-03,-2.74E-02,-1.85E-02,-6.30E-03,-2.70E-03,-0.002506,-0.028537,-0.020135,-8.31E-03,-1.16E-02,-0.014609,-3.00E-02,-0.021852,-1.04E-02,05:56.8
1154,7,4.13E-03,7.04E-03,-2.11E-02,-7.04E-03,-3.70E-03,-3.78E-03,-2.52E-03,-2.27E-02,-8.78E-03,-5.63E-03,-0.011354,-1.12E-02,-2.37E-02,-1.07E-02,-7.41E-03,06:00.2
1155,5,1.90E-03,-2.84E-03,9.26E-03,-1.30E-02,3.70E-04,-5.92E-03,-1.03E-02,8.07E-03,-1.50E-02,-0.001351,-0.012954,-1.84E-02,6.67E-03,-1.67E-02,-0.003333,11:40.5
1156,8,3.90E-03,1.52E-02,-0.003333,5.41E-02,7.41E-04,-3.80E-03,0.004581,-4.55E-03,5.24E-02,-1.07E-03,-0.015847,-7.56E-03,-5.93E-03,5.07E-02,-2.96E-03,14:55.3
1157,6,9.54E-03,1.10E-02,-2.74E-02,-1.85E-02,-6.67E-03,-2.62E-03,-0.001908,-2.85E-02,-2.01E-02,-8.30E-03,-1.07E-02,-1.40E-02,-3.00E-02,-0.021852,-1.04E-02,16:27.5
1158,7,2.15E-03,5.38E-03,-2.11E-02,-6.67E-03,-3.70E-03,-4.48E-03,-2.89E-03,-0.022674,-8.79E-03,-5.64E-03,-1.30E-02,-1.00E-02,-2.41E-02,-1.04E-02,-7.41E-03,16:30.2
1159,5,0.001549,-2.55E-03,9.63E-03,-1.33E-02,3.70E-04,-5.71E-03,-9.90E-03,8.07E-03,-0.014992,-1.35E-03,-1.21E-02,-1.83E-02,6.67E-03,-1.67E-02,-0.003333,22:11.0
1160,8,6.66E-03,0.01511,-2.96E-03,5.41E-02,7.41E-04,-0.003395,4.14E-03,-4.55E-03,5.24E-02,-0.001073,-1.19E-02,-6.59E-03,-5.93E-03,5.00E-02,-2.96E-03,25:23.8
1161,6,8.93E-03,9.22E-03,-2.70E-02,-1.85E-02,-6.67E-03,-2.19E-03,-2.11E-03,-2.85E-02,-2.01E-02,-8.30E-03,-0.011174,-0.011655,-3.00E-02,-0.021852,-0.01,26:58.4
1162,7,0.001242,6.48E-03,-2.11E-02,-7.04E-03,-3.70E-03,-5.15E-03,-2.85E-03,-2.27E-02,-8.79E-03,-5.62E-03,-1.25E-02,-0.010498,-2.41E-02,-1.07E-02,-7.04E-03,27:00.1
1163,5,2.02E-03,-2.58E-03,9.26E-03,-1.33E-02,3.70E-04,-5.02E-03,-9.94E-03,8.07E-03,-0.01499,-1.36E-03,-0.012161,-0.01915,6.67E-03,-1.67E-02,-2.96E-03,32:41.5
1164,8,3.50E-03,0.013722,-0.003333,5.41E-02,7.41E-04,-4.34E-03,4.28E-03,-4.55E-03,5.24E-02,-0.001091,-0.014066,-5.40E-03,-5.93E-03,5.04E-02,-2.59E-03,35:52.4
1165,6,8.57E-03,6.47E-03,-2.70E-02,-1.85E-02,-6.67E-03,-0.001312,-1.99E-03,-2.85E-02,-0.020145,-0.008286,-8.35E-03,-0.012942,-3.00E-02,-0.021852,-0.01,37:29.1
1166,7,3.27E-03,4.08E-03,-0.021481,-7.04E-03,-4.07E-03,-4.51E-03,-2.52E-03,-2.27E-02,-8.79E-03,-5.62E-03,-1.14E-02,-1.19E-02,-2.41E-02,-1.04E-02,-7.41E-03,37:30.1
1167,5,3.65E-03,-2.53E-04,9.26E-03,-1.33E-02,3.70E-04,-4.80E-03,-9.97E-03,8.07E-03,-0.014992,-1.34E-03,-1.21E-02,-1.93E-02,6.67E-03,-1.67E-02,-2.96E-03,43:11.9
1168,8,5.68E-03,1.72E-02,-2.96E-03,5.41E-02,0.001111,-3.08E-03,4.04E-03,-4.55E-03,0.052384,-0.001083,-0.011858,-8.30E-03,-5.93E-03,5.07E-02,-2.96E-03,46:21.3
1169,6,9.57E-03,9.26E-03,-2.70E-02,-1.85E-02,-6.67E-03,-1.70E-03,-2.81E-03,-2.85E-02,-2.02E-02,-8.30E-03,-1.32E-02,-0.013478,-3.00E-02,-0.021852,-0.01,47:59.8
1170,7,0.001464,7.99E-03,-0.021481,-6.67E-03,-4.07E-03,-5.20E-03,-3.15E-03,-2.27E-02,-8.78E-03,-5.64E-03,-0.011011,-1.17E-02,-2.41E-02,-1.04E-02,-7.41E-03,48:00.2
1171,5,3.92E-03,-0.002712,9.26E-03,-1.33E-02,3.70E-04,-3.78E-03,-9.88E-03,8.07E-03,-1.50E-02,-0.001354,-0.011863,-1.89E-02,6.67E-03,-1.74E-02,-0.003333,53:42.4
1172,8,5.77E-03,1.76E-02,-2.96E-03,5.41E-02,7.41E-04,-0.003578,3.44E-03,-4.55E-03,5.24E-02,-0.001088,-0.012076,-6.99E-03,-5.93E-03,5.07E-02,-2.59E-03,56:49.8
1173,7,2.16E-03,6.37E-03,-0.021481,-7.04E-03,-3.70E-03,-4.51E-03,-0.001462,-2.27E-02,-8.78E-03,-0.00562,-1.24E-02,-1.01E-02,-2.41E-02,-1.07E-02,-7.41E-03,58:30.1
1174,6,8.47E-03,7.44E-03,-2.74E-02,-1.85E-02,-6.67E-03,-0.001472,-2.99E-03,-0.028544,-0.020149,-8.30E-03,-0.010881,-0.012772,-3.00E-02,-2.22E-02,-0.01,58:30.6
1175,5,4.54E-03,-7.38E-04,9.63E-03,-1.30E-02,3.70E-04,-0.002934,-9.36E-03,8.07E-03,-0.014999,-0.001346,-9.66E-03,-0.017127,7.04E-03,-0.017037,-0.003333,04:12.9
1176,8,7.37E-03,0.011766,-2.96E-03,5.41E-02,7.41E-04,-0.003372,3.61E-03,-4.55E-03,0.052363,-1.09E-03,-1.22E-02,-6.60E-03,-5.93E-03,5.07E-02,-2.59E-03,07:18.4
1177,7,0.002516,6.88E-03,-0.021481,-7.04E-03,-3.70E-03,-4.35E-03,-0.001469,-2.27E-02,-0.008763,-5.63E-03,-1.01E-02,-8.70E-03,-2.41E-02,-1.04E-02,-7.78E-03,09:00.1
1178,6,7.55E-03,0.006999,-2.74E-02,-1.85E-02,-6.67E-03,-1.98E-03,-0.002908,-2.85E-02,-2.02E-02,-8.31E-03,-0.012335,-0.012773,-3.04E-02,-0.021852,-0.01,09:01.4
1179,5,0.005555,-2.38E-03,9.26E-03,-1.30E-02,7.41E-04,-2.04E-03,-9.30E-03,8.06E-03,-1.50E-02,-0.001351,-9.74E-03,-1.53E-02,6.67E-03,-1.67E-02,-2.96E-03,14:43.5
1180,8,3.62E-03,1.22E-02,-0.003333,5.41E-02,7.41E-04,-0.00447,3.17E-03,-4.55E-03,5.24E-02,-0.001073,-1.26E-02,-0.006509,-5.93E-03,5.04E-02,-2.59E-03,2020-01-15 20:17
1181,7,2.26E-03,8.64E-03,-0.021481,-6.67E-03,-3.70E-03,-4.45E-03,-1.60E-03,-0.022688,-8.76E-03,-5.65E-03,-1.19E-02,-9.57E-03,-2.41E-02,-1.04E-02,-7.41E-03,19:30.0
1182,6,5.97E-03,7.26E-03,-2.70E-02,-1.78E-02,-6.67E-03,-1.95E-03,-0.003392,-0.028544,-2.02E-02,-8.30E-03,-0.011301,-0.013736,-3.00E-02,-0.021852,-0.01,19:32.2
1183,5,5.58E-03,-3.35E-03,9.63E-03,-1.33E-02,3.70E-04,-2.42E-03,-9.33E-03,8.07E-03,-1.50E-02,-0.001359,-0.010616,-1.65E-02,7.04E-03,-1.67E-02,-0.003333,25:13.8
1184,8,6.27E-03,1.23E-02,-0.003333,5.41E-02,7.41E-04,-0.004117,0.003702,-4.56E-03,5.24E-02,-1.08E-03,-1.26E-02,-7.63E-03,-5.93E-03,5.07E-02,-0.003333,28:15.5
1185,7,2.16E-03,6.11E-03,-0.021481,-7.04E-03,-3.70E-03,-3.93E-03,-9.43E-04,-2.27E-02,-8.75E-03,-0.00564,-1.14E-02,-8.90E-03,-2.41E-02,-1.04E-02,-7.04E-03,29:59.9
1186,6,5.78E-03,8.10E-03,-2.74E-02,-1.85E-02,-6.67E-03,-2.57E-03,-0.003686,-2.85E-02,-2.02E-02,-8.29E-03,-1.31E-02,-1.53E-02,-3.00E-02,-2.22E-02,-0.01,30:02.8
1187,5,4.52E-03,-5.36E-04,9.26E-03,-1.33E-02,3.70E-04,-2.34E-03,-9.31E-03,0.008064,-1.50E-02,-1.36E-03,-0.010192,-0.017821,6.67E-03,-1.67E-02,-0.003333,35:44.3
1188,8,7.08E-03,0.013341,-0.003333,5.41E-02,7.41E-04,-4.78E-03,4.76E-03,-4.56E-03,0.052398,-0.00108,-0.012765,-4.55E-03,-5.93E-03,5.07E-02,-2.96E-03,38:43.9
1189,7,5.24E-03,0.007443,-0.021481,-7.04E-03,-3.70E-03,-3.42E-03,-5.35E-04,-0.022695,-8.74E-03,-5.63E-03,-1.10E-02,-8.60E-03,-2.41E-02,-1.04E-02,-7.41E-03,40:29.9
1190,6,7.17E-03,7.19E-03,-2.74E-02,-1.81E-02,-6.67E-03,-0.001518,-0.002764,-2.85E-02,-0.020152,-8.28E-03,-0.010962,-0.012069,-3.00E-02,-0.021852,-1.04E-02,40:33.4
1191,5,5.47E-03,-1.06E-03,9.26E-03,-1.33E-02,3.70E-04,-2.83E-03,-1.07E-02,8.06E-03,-1.50E-02,-1.35E-03,-1.02E-02,-2.05E-02,6.67E-03,-0.017037,-2.96E-03,46:14.8
1192,8,4.81E-03,0.014151,-2.96E-03,5.41E-02,7.41E-04,-4.30E-03,4.79E-03,-4.57E-03,5.24E-02,-1.08E-03,-1.16E-02,-5.50E-03,-5.93E-03,5.04E-02,-2.59E-03,49:12.5
1193,7,4.04E-03,8.09E-03,-0.021481,-7.04E-03,-3.70E-03,-3.34E-03,2.68E-04,-0.022712,-8.73E-03,-5.65E-03,-0.011145,-8.42E-03,-2.41E-02,-1.04E-02,-7.41E-03,50:59.9
1194,6,5.58E-03,6.88E-03,-2.70E-02,-1.85E-02,-6.67E-03,-2.15E-03,-3.39E-03,-2.85E-02,-0.020173,-8.29E-03,-0.012161,-0.014359,-3.00E-02,-2.22E-02,-0.01,51:04.2
1195,5,3.94E-03,-0.001632,9.26E-03,-1.33E-02,3.70E-04,-0.004202,-0.011157,8.06E-03,-0.015007,-0.001361,-0.013018,-1.89E-02,6.67E-03,-0.017037,-2.96E-03,56:45.3
1196,8,5.45E-03,1.66E-02,-0.003333,5.41E-02,7.41E-04,-4.24E-03,4.69E-03,-4.56E-03,5.24E-02,-1.06E-03,-1.47E-02,-6.60E-03,-5.93E-03,5.07E-02,-2.59E-03,59:41.0
1197,7,3.26E-03,8.36E-03,-0.021481,-7.04E-03,-4.07E-03,-0.003771,8.45E-04,-2.27E-02,-8.73E-03,-5.65E-03,-9.97E-03,-9.23E-03,-2.41E-02,-1.07E-02,-7.41E-03,01:29.8
1198,6,6.54E-03,4.17E-03,-2.70E-02,-1.81E-02,-6.67E-03,-3.09E-03,-4.58E-03,-0.028554,-2.02E-02,-8.28E-03,-0.013502,-1.69E-02,-3.00E-02,-2.22E-02,-1.04E-02,01:35.0
1199,5,2.57E-03,-4.06E-03,9.26E-03,-1.33E-02,3.70E-04,-5.17E-03,-0.01141,8.06E-03,-1.50E-02,-0.001358,-1.32E-02,-1.88E-02,6.67E-03,-1.67E-02,-2.96E-03,07:15.7
1200,8,5.10E-03,0.01387,-0.003333,5.41E-02,7.41E-04,-0.004359,4.09E-03,-4.56E-03,5.24E-02,-0.001072,-0.012126,-4.97E-03,-5.93E-03,5.04E-02,-2.96E-03,10:09.6
1201,7,0.003372,9.83E-03,-0.021481,-7.41E-03,-4.07E-03,-3.53E-03,2.55E-04,-2.27E-02,-8.73E-03,-5.65E-03,-0.010628,-7.82E-03,-2.41E-02,-1.04E-02,-7.41E-03,11:59.9
1202,6,7.00E-03,6.19E-03,-2.74E-02,-1.85E-02,-6.30E-03,-0.003068,-0.004516,-0.028541,-2.02E-02,-8.29E-03,-0.01235,-0.013852,-3.00E-02,-0.021852,-0.01,12:05.8
1203,5,1.12E-03,-1.29E-03,9.26E-03,-1.30E-02,3.70E-04,-5.82E-03,-1.17E-02,8.06E-03,-1.50E-02,-0.001354,-1.34E-02,-0.019216,7.04E-03,-1.67E-02,-2.96E-03,17:46.3
1204,8,5.05E-03,0.013509,-0.003333,5.41E-02,0.001111,-3.47E-03,4.18E-03,-4.56E-03,5.24E-02,-1.08E-03,-0.013897,-4.95E-03,-5.93E-03,5.04E-02,-2.96E-03,20:38.3
1205,7,1.86E-03,8.17E-03,-0.021481,-6.67E-03,-3.70E-03,-4.19E-03,5.23E-04,-2.27E-02,-8.73E-03,-5.64E-03,-0.011299,-6.08E-03,-2.41E-02,-1.07E-02,-7.78E-03,22:29.7
1206,6,4.84E-03,4.78E-03,-2.70E-02,-1.81E-02,-6.30E-03,-4.04E-03,-4.17E-03,-2.85E-02,-2.02E-02,-8.29E-03,-1.39E-02,-0.015504,-3.00E-02,-0.021852,-0.01,22:36.4
1207,5,2.91E-03,-1.57E-03,9.26E-03,-1.33E-02,3.70E-04,-0.0063,-1.11E-02,8.06E-03,-1.50E-02,-0.001361,-0.014038,-1.90E-02,6.67E-03,-1.67E-02,-2.96E-03,28:16.7
1208,8,8.15E-03,1.54E-02,-2.96E-03,5.41E-02,0.001111,-3.24E-03,4.38E-03,-0.004561,5.24E-02,-1.08E-03,-0.013065,-7.74E-03,-5.93E-03,5.07E-02,-2.96E-03,31:06.7
1209,7,5.40E-03,7.29E-03,-0.021481,-7.04E-03,-3.70E-03,-0.00513,-0.000233,-0.022709,-0.008711,-5.63E-03,-0.012076,-7.91E-03,-2.41E-02,-1.04E-02,-7.04E-03,32:59.8
1210,6,5.41E-03,5.04E-03,-2.70E-02,-1.85E-02,-6.67E-03,-3.59E-03,-5.34E-03,-2.86E-02,-2.02E-02,-8.28E-03,-1.30E-02,-0.014385,-3.00E-02,-0.021852,-1.04E-02,33:07.3
1211,5,9.98E-04,-0.004901,9.63E-03,-1.33E-02,3.70E-04,-7.46E-03,-1.24E-02,8.06E-03,-1.50E-02,-1.36E-03,-1.41E-02,-1.96E-02,6.67E-03,-0.017037,-0.003333,38:47.1
1212,8,6.58E-03,0.013844,-0.003333,5.41E-02,7.41E-04,-0.003457,4.39E-03,-4.56E-03,5.24E-02,-0.001054,-1.27E-02,-7.54E-03,-5.93E-03,5.04E-02,-2.96E-03,41:35.3
1213,7,0.002578,0.007352,-0.021481,-6.67E-03,-4.07E-03,-4.71E-03,6.20E-05,-0.022723,-8.72E-03,-5.62E-03,-0.011495,-0.006927,-2.41E-02,-1.04E-02,-7.04E-03,43:29.9
1214,6,4.85E-03,4.51E-03,-2.74E-02,-1.85E-02,-6.30E-03,-4.11E-03,-4.94E-03,-0.028551,-2.02E-02,-8.29E-03,-1.34E-02,-0.015136,-3.00E-02,-0.021852,-0.01,43:37.9
1215,5,-8.63E-04,-3.93E-03,9.26E-03,-1.30E-02,3.70E-04,-8.87E-03,-1.27E-02,8.06E-03,-0.015035,-0.001354,-1.56E-02,-0.021273,6.67E-03,-1.67E-02,-2.96E-03,49:17.7
1216,8,7.43E-03,0.018064,-0.003333,5.41E-02,7.41E-04,-3.18E-03,5.92E-03,-4.56E-03,5.24E-02,-1.07E-03,-1.39E-02,-5.16E-03,-5.93E-03,5.07E-02,-2.96E-03,52:04.1
1217,7,2.05E-03,7.22E-03,-2.11E-02,-7.04E-03,-3.70E-03,-0.005208,-3.25E-04,-2.27E-02,-8.72E-03,-5.64E-03,-0.011871,-8.70E-03,-2.41E-02,-1.04E-02,-7.04E-03,54:00.0
1218,6,0.004999,4.88E-03,-2.74E-02,-1.81E-02,-6.67E-03,-4.30E-03,-5.88E-03,-2.86E-02,-2.02E-02,-8.29E-03,-0.013401,-0.016315,-3.00E-02,-2.22E-02,-0.01,54:08.7
1219,5,-1.36E-03,-5.56E-03,9.26E-03,-1.33E-02,3.70E-04,-9.22E-03,-0.013825,8.07E-03,-1.50E-02,-1.36E-03,-1.71E-02,-2.20E-02,6.67E-03,-0.017037,-2.96E-03,59:48.0
1220,8,6.11E-03,0.015583,-0.003333,5.41E-02,7.41E-04,-0.002444,4.88E-03,-4.56E-03,5.24E-02,-1.07E-03,-1.13E-02,-7.19E-03,-5.93E-03,5.04E-02,-2.96E-03,02:32.7
1221,7,-0.000319,0.006659,-0.021481,-7.04E-03,-3.70E-03,-6.59E-03,-1.45E-03,-2.27E-02,-8.71E-03,-5.64E-03,-0.01439,-9.12E-03,-0.024444,-1.04E-02,-7.41E-03,04:30.0
1222,6,2.96E-03,0.006051,-2.70E-02,-1.81E-02,-6.67E-03,-4.55E-03,-5.50E-03,-2.85E-02,-0.020173,-0.008286,-1.41E-02,-1.85E-02,-3.00E-02,-0.021852,-0.01,04:39.3
1223,5,-1.77E-03,-6.26E-03,9.26E-03,-1.33E-02,3.70E-04,-9.99E-03,-0.014451,0.008064,-0.015032,-0.001343,-1.72E-02,-2.25E-02,7.04E-03,-1.67E-02,-2.96E-03,10:18.5
1224,8,7.39E-03,0.015086,-2.96E-03,5.44E-02,7.41E-04,-2.94E-03,5.44E-03,-0.004568,5.24E-02,-1.06E-03,-0.012465,-4.82E-03,-5.93E-03,5.04E-02,-2.59E-03,13:01.3
1225,7,7.93E-04,6.35E-03,-0.021481,-6.67E-03,-3.70E-03,-6.37E-03,-3.93E-04,-2.27E-02,-8.70E-03,-5.64E-03,-0.014716,-9.68E-03,-2.41E-02,-1.04E-02,-7.41E-03,14:59.9
1226,6,4.01E-03,0.002928,-2.74E-02,-1.85E-02,-6.67E-03,-4.50E-03,-0.007247,-2.85E-02,-2.02E-02,-8.28E-03,-0.013452,-1.67E-02,-3.00E-02,-0.021852,-0.01,15:10.1
1227,5,-3.00E-03,-6.72E-03,9.26E-03,-1.33E-02,3.70E-04,-9.97E-03,-0.014756,8.06E-03,-1.50E-02,-0.001361,-1.71E-02,-2.32E-02,7.04E-03,-1.67E-02,-2.96E-03,20:48.9
1228,8,6.73E-03,1.76E-02,-0.003333,5.44E-02,7.41E-04,-3.24E-03,5.25E-03,-4.56E-03,5.24E-02,-1.06E-03,-0.013233,-9.36E-03,-5.93E-03,5.07E-02,-2.59E-03,23:29.9
1229,7,2.82E-03,7.32E-03,-2.11E-02,-7.04E-03,-4.07E-03,-5.75E-03,-5.63E-04,-0.022733,-8.70E-03,-5.64E-03,-0.013455,-7.91E-03,-2.41E-02,-1.04E-02,-7.41E-03,25:29.8
1230,6,5.37E-03,2.40E-03,-2.74E-02,-1.85E-02,-6.30E-03,-4.00E-03,-6.77E-03,-2.85E-02,-0.02018,-0.008286,-1.49E-02,-1.65E-02,-0.02963,-0.021852,-1.04E-02,25:40.7
1231,5,-0.001091,-5.35E-03,9.26E-03,-1.33E-02,3.70E-04,-8.09E-03,-1.33E-02,8.08E-03,-1.50E-02,-1.37E-03,-0.015899,-0.023132,6.67E-03,-1.67E-02,-0.003333,31:19.3
